,brand_name,model_name,os,popularity,best_price,lowest_price,highest_price,sellers_amount,screen_size,memory_size,battery_size,release_date,img_url1,img_url2,img_url3,img_url4,img_url5
24,Samsung,Galaxy A50s 2019 SM-A507FD 6/128GB Black,Android,168,8243,8107,8518,8,6.4,128,4000,19-Nov,/imagephone/samsung/samsung-galaxy-a50s-black-1.jpg,/imagephone/samsung/samsung-galaxy-a50s-black-2.jpg,/imagephone/samsung/samsung-galaxy-a50s-black-3.jpg,/imagephone/samsung/samsung-galaxy-a50s-black-4.jpg,/imagephone/samsung/samsung-galaxy-a50s-black-5.jpg
25,Samsung,Galaxy A50s SM-A5070 6/128GB Prism Crush Green,Android,70,7159,6930,7979,5,6.4,128,4000,20-Mar,/imagephone/samsung/samsung-galaxy-a50s-green-1.jpg,/imagephone/samsung/samsung-galaxy-a50s-green-2.jpg,/imagephone/samsung/samsung-galaxy-a50s-green-3.jpg,/imagephone/samsung/samsung-galaxy-a50s-green-4.jpg,/imagephone/samsung/samsung-galaxy-a50s-green-5.jpg
26,Samsung,Galaxy A51 2020 4/64GB Black (SM-A515FZKU),Android,1192,7139,6497,7999,83,6.5,64,4000,20-Jan,/imagephone/samsung/samsung-galaxy-a51-black-1.jpg,/imagephone/samsung/samsung-galaxy-a51-black-2.jpg,/imagephone/samsung/samsung-galaxy-a51-black-3.jpg,/imagephone/samsung/samsung-galaxy-a51-black-4.jpg,/imagephone/samsung/samsung-galaxy-a51-black-5.jpg
27,Samsung,Galaxy A51 2020 6/128GB Blue (SM-A515FZBW),Android,1177,8076,7436,8999,77,6.5,128,4000,20-Jan,/imagephone/samsung/samsung-galaxy-a51-blue-1.jpg,/imagephone/samsung/samsung-galaxy-a51-blue-2.jpg,/imagephone/samsung/samsung-galaxy-a51-blue-3.jpg,/imagephone/samsung/samsung-galaxy-a51-blue-4.jpg,/imagephone/samsung/samsung-galaxy-a51-blue-5.jpg
28,Samsung,Galaxy A51 SM-A515F 6/128GB Metallic Silver (SM-A515FMSW),Android,1039,8152,7436,8999,66,6.5,128,4000,20-Jul,/imagephone/samsung/samsung-galaxy-a51-silver-1.jpg,/imagephone/samsung/samsung-galaxy-a51-silver-2.jpg,/imagephone/samsung/samsung-galaxy-a51-silver-3.jpg,/imagephone/samsung/samsung-galaxy-a51-silver-4.jpg,/imagephone/samsung/samsung-galaxy-a51-silver-5.jpg
29,Samsung,Galaxy A6+ 3/32GB Gold (SM-A605FZDN),Android,205,7064,7032,7129,3,6,32,3500,18-May,/imagephone/samsung/samsung-galaxy-a6-gold-1.jpg,/imagephone/samsung/samsung-galaxy-a6-gold-2.jpg,/imagephone/samsung/samsung-galaxy-a6-gold-3.jpg,/imagephone/samsung/samsung-galaxy-a6-gold-4.jpg,/imagephone/samsung/samsung-galaxy-a6-gold-5.jpg
30,Samsung,Galaxy A6+ 3/32GB Blue,Android,484,5292,5255,5330,2,6,32,3500,18-May,/imagephone/samsung/samsung-galaxy-a6-blue-1.jpg,/imagephone/samsung/samsung-galaxy-a6-blue-2.jpg,/imagephone/samsung/samsung-galaxy-a6-blue-3.jpg,/imagephone/samsung/samsung-galaxy-a6-blue-4.jpg,/imagephone/samsung/samsung-galaxy-a6-blue-5.jpg
31,Samsung,Galaxy A6+ 3/32GB Black,Android,484,5292,5255,5330,2,6,32,3500,18-May,/imagephone/samsung/samsung-galaxy-a6-black-1.jpg,/imagephone/samsung/samsung-galaxy-a6-black-2.jpg,/imagephone/samsung/samsung-galaxy-a6-black-3.jpg,/imagephone/samsung/samsung-galaxy-a6-black-4.jpg,/imagephone/samsung/samsung-galaxy-a6-black-5.jpg
32,Samsung,Galaxy A8+ 2018 32GB Gold (SM-A730FZDD),Android,44,7309,6780,8928,5,6,32,3500,18-Jan,/imagephone/samsung/samsung-galaxy-a8-gold-1.jpg,/imagephone/samsung/samsung-galaxy-a8-gold-2.jpg,/imagephone/samsung/samsung-galaxy-a8-gold-3.jpg,/imagephone/samsung/samsung-galaxy-a8-gold-4.jpg,/imagephone/samsung/samsung-galaxy-a8-gold-5.jpg
33,Samsung,Galaxy A8+ 2018 32GB Orchid Gray (SM-A730FZVD),Android,93,7253,6799,8499,5,6,32,3500,18-Jan,/imagephone/samsung/samsung-galaxy-a8-gray-1.jpg,/imagephone/samsung/samsung-galaxy-a8-gray-2.jpg,/imagephone/samsung/samsung-galaxy-a8-gray-3.jpg,/imagephone/samsung/samsung-galaxy-a8-gray-4.jpg,/imagephone/samsung/samsung-galaxy-a8-gray-5.jpg
34,Samsung,Galaxy A80 2019 8/128GB Black (SM-A805FZKD),Android,423,13131,,,1,6.7,128,3700,19-Apr,/imagephone/samsung/samsung-galaxy-a80-black-1.jpg,/imagephone/samsung/samsung-galaxy-a80-black-2.jpg,/imagephone/samsung/samsung-galaxy-a80-black-3.jpg,/imagephone/samsung/samsung-galaxy-a80-black-4.jpg,/imagephone/samsung/samsung-galaxy-a80-black-5.jpg
35,Samsung,Galaxy A80 2019 A8050 8/128GB Pink,Android,310,13296,13031,13709,6,6.7,128,3700,19-Aug,/imagephone/samsung/samsung-galaxy-a80-pink-1.jpg,/imagephone/samsung/samsung-galaxy-a80-pink-2.jpg,/imagephone/samsung/samsung-galaxy-a80-pink-3.jpg,/imagephone/samsung/samsung-galaxy-a80-pink-4.jpg,/imagephone/samsung/samsung-galaxy-a80-pink-5.jpg
36,Samsung,Galaxy Fold 12/256GB Black,Android,298,55338,45799,59999,4,7.3,256,4380,19-Nov,/imagephone/samsung/samsung-galaxy-fold-den-1.jpg,/imagephone/samsung/samsung-galaxy-fold-den-2.jpg,/imagephone/samsung/samsung-galaxy-fold-den-3.jpg,/imagephone/samsung/samsung-galaxy-fold-den-4.jpg,/imagephone/samsung/samsung-galaxy-fold-den-5.jpg
37,Samsung,Galaxy J6 2018 2/32GB Gold (SM-J600FZDD),Android,761,3498,,,1,5.6,32,3000,18-Jun,/imagephone/samsung/samsung-galaxy-j6-gold-1.jpg,/imagephone/samsung/samsung-galaxy-j6-gold-2.jpg,/imagephone/samsung/samsung-galaxy-j6-gold-3.jpg,/imagephone/samsung/samsung-galaxy-j6-gold-4.jpg,/imagephone/samsung/samsung-galaxy-j6-gold-5.jpg
38,Samsung,Galaxy Note 10 SM-N9700 8/256GB Black (SM-N9700ZKD),Android,568,21353,20426,23273,5,6.3,256,3500,19-Aug,/imagephone/samsung/samsung-galaxy-note-10-black-1.jpg,/imagephone/samsung/samsung-galaxy-note-10-black-2.jpg,/imagephone/samsung/samsung-galaxy-note-10-black-3.jpg,/imagephone/samsung/samsung-galaxy-note-10-black-4.jpg,/imagephone/samsung/samsung-galaxy-note-10-black-5.jpg
39,Samsung,Galaxy Note 10 SM-N9700 8/256GB Red,Android,658,21852,18449,23719,14,6.3,256,3500,19-Sep,/imagephone/samsung/samsung-galaxy-note-10-red-1.jpg,/imagephone/samsung/samsung-galaxy-note-10-red-2.jpg,/imagephone/samsung/samsung-galaxy-note-10-red-3.jpg,/imagephone/samsung/samsung-galaxy-note-10-red-4.jpg,/imagephone/samsung/samsung-galaxy-note-10-red-5.jpg
40,Samsung,Galaxy Note 10 SM-N970F 8/256GB Silver (SM-N970FZKD),Android,1172,19940,16499,28940,53,6.3,256,3500,19-Aug,/imagephone/samsung/samsung-galaxy-note-10-sliver-1.jpg,/imagephone/samsung/samsung-galaxy-note-10-sliver-2.jpg,/imagephone/samsung/samsung-galaxy-note-10-sliver-3.jpg,/imagephone/samsung/samsung-galaxy-note-10-sliver-4.jpg,/imagephone/samsung/samsung-galaxy-note-10-sliver-5.jpg
41,Samsung,Galaxy Note 10+ SM-N9750 12/512GB Black,Android,421,27124,,,1,6.8,512,4300,19-Sep,/imagephone/samsung/samsung-galaxy-note-10+-black-1.jpg,/imagephone/samsung/samsung-galaxy-note-10+-black-2.jpg,/imagephone/samsung/samsung-galaxy-note-10+-black-3.jpg,/imagephone/samsung/samsung-galaxy-note-10+-black-4.jpg,/imagephone/samsung/samsung-galaxy-note-10+-black-5.jpg
42,Samsung,Galaxy Note 10+ SM-N975F 12/256GB White (SM-N975FZKD),Android,1113,23920,20651,31163,49,6.8,256,4300,19-Aug,/imagephone/samsung/samsung-galaxy-note-10+-white-1.jpg,/imagephone/samsung/samsung-galaxy-note-10+-white-2.jpg,/imagephone/samsung/samsung-galaxy-note-10+-white-3.jpg,/imagephone/samsung/samsung-galaxy-note-10+-white-4.jpg,/imagephone/samsung/samsung-galaxy-note-10+-white-5
43,Samsung,Galaxy Note 8 64GB Gold,Android,744,9923,9250,10598,3,6.3,64,3300,17-Aug,/imagephone/samsung/samsung-galaxy-note8-gold-1.jpg,/imagephone/samsung/samsung-galaxy-note8-gold-2.jpg,/imagephone/samsung/samsung-galaxy-note8-gold-3.jpg,/imagephone/samsung/samsung-galaxy-note8-gold-4.jpg,/imagephone/samsung/samsung-galaxy-note8-gold-5.jpg
44,Samsung,Galaxy Note20 5G N9810 8/256GB Mystic Gray,Android,956,21175,20290,22949,34,6.7,256,4300,20-Sep,/imagephone/samsung/samsung-galaxy-note-20-xam-1.jpg,/imagephone/samsung/samsung-galaxy-note-20-xam-2.jpg,/imagephone/samsung/samsung-galaxy-note-20-xam-3.jpg,/imagephone/samsung/samsung-galaxy-note-20-xam-4.jpg,/imagephone/samsung/samsung-galaxy-note-20-xam-5.jpg
45,Samsung,Galaxy Note20 5G SM-N981B 8/256GB Mystic Bronze,Android,730,21222,20230,28270,27,6.7,256,4300,20-Aug,/imagephone/samsung/samsung-galaxy-note-20-vang-dong-1.jpg,/imagephone/samsung/samsung-galaxy-note-20-vang-dong-2.jpg,/imagephone/samsung/samsung-galaxy-note-20-vang-dong-3.jpg,/imagephone/samsung/samsung-galaxy-note-20-vang-dong-4.jpg,/imagephone/samsung/samsung-galaxy-note-20-vang-dong-5.jpg
46,Samsung,Galaxy Note20 SM-N980F 8/256GB Mystic Green (SM-N980FZGG),Android,1080,22670,18920,30778,63,6.7,256,4300,20-Aug,/imagephone/samsung/samsung-galaxy-note-20-xanh-la-1.jpg,/imagephone/samsung/samsung-galaxy-note-20-xanh-la-2.jpg,/imagephone/samsung/samsung-galaxy-note-20-xanh-la-3.jpg,/imagephone/samsung/samsung-galaxy-note-20-xanh-la-4.jpg,/imagephone/samsung/samsung-galaxy-note-20-xanh-la-5.jpg
47,Samsung,Galaxy Note20 Ultra 5G SM-N9860 12/256GB Mystic Bronze,Android,1146,30008,28948,34505,33,6.9,256,4500,20-Sep,/imagephone/samsung/samsung-galaxy-note-20-ultra-gold-1.jpg,/imagephone/samsung/samsung-galaxy-note-20-ultra-gold-2.jpg,/imagephone/samsung/samsung-galaxy-note-20-ultra-gold-3.jpg,/imagephone/samsung/samsung-galaxy-note-20-ultra-gold-4.jpg,/imagephone/samsung/samsung-galaxy-note-20-ultra-gold-5.jpg
48,Samsung,Galaxy S10 Lite SM-G770 6/128GB Black (SM-G770FZKG),Android,1190,14079,12049,15469,4,6.7,128,4500,20-Jan,/imagephone/samsung/samsung-galaxy-s10-black-1.jpg,/imagephone/samsung/samsung-galaxy-s10-black-2.jpg,/imagephone/samsung/samsung-galaxy-s10-black-3.jpg,/imagephone/samsung/samsung-galaxy-s10-black-4.jpg,/imagephone/samsung/samsung-galaxy-s10-black-5.jpg
