,brand_name,model_name,os,popularity,best_price,lowest_price,highest_price,sellers_amount,screen_size,memory_size,battery_size,release_date,img_url1,img_url2,img_url3,img_url4,img_url5
16,Xiaomi,Redmi 8 3/32GB Black,Android,1007,3559,3480,3599,3,6.22,32,5000,19-Oct,/imagephone/xiaomi/xiaomi-redmi-8-64gb-den-1.jpg,/imagephone/xiaomi/xiaomi-redmi-8-64gb-den-2.jpg,/imagephone/xiaomi/xiaomi-redmi-8-64gb-den-3.jpg,/imagephone/xiaomi/xiaomi-redmi-8-64gb-den-4.jpg,/imagephone/xiaomi/xiaomi-redmi-8-64gb-den-5.jpg
17,Xiaomi,Redmi 8 4/64GB Blue,Android,1188,3840,3449,4286,31,6.22,64,5000,19-Oct,/imagephone/xiaomi/xiaomi-redmi-8-64gb-xanh-1.jpg,/imagephone/xiaomi/xiaomi-redmi-8-64gb-xanh-2.jpg,/imagephone/xiaomi/xiaomi-redmi-8-64gb-xanh-3.jpg,/imagephone/xiaomi/xiaomi-redmi-8-64gb-xanh-4.jpg,/imagephone/xiaomi/xiaomi-redmi-8-64gb-xanh-5.jpg
18,Xiaomi,Redmi 8A 3/32GB Black,Android,866,3219,,,1,6.22,32,5000,20-Mar,/imagephone/xiaomi/xiaomi-redmi-8a-den-1.jpg,/imagephone/xiaomi/xiaomi-redmi-8a-den-2.jpg,/imagephone/xiaomi/xiaomi-redmi-8a-den-3.jpg,/imagephone/xiaomi/xiaomi-redmi-8a-den-4.jpg,/imagephone/xiaomi/xiaomi-redmi-8a-den-5.jpg
19,Xiaomi,Redmi 9 3/32GB Purple no NFC,Android,654,4099,3733,4840,11,6.53,32,5020,20-Nov,/imagephone/xiaomi/xiaomi-redmi-9-tim-1.jpg,/imagephone/xiaomi/xiaomi-redmi-9-tim-2.jpg,/imagephone/xiaomi/xiaomi-redmi-9-tim-3.jpg,/imagephone/xiaomi/xiaomi-redmi-9-tim-4.jpg,/imagephone/xiaomi/xiaomi-redmi-9-tim-5.jpg
20,Xiaomi,Redmi 9 4/128GB Green (no NFC),Android,263,4822,4740,4929,3,6.53,128,5020,20-Oct,/imagephone/xiaomi/xiaomi-redmi-9-xanh-la-1.jpg,/imagephone/xiaomi/xiaomi-redmi-9-xanh-la-2.jpg,/imagephone/xiaomi/xiaomi-redmi-9-xanh-la-3.jpg,/imagephone/xiaomi/xiaomi-redmi-9-xanh-la-4.jpg,/imagephone/xiaomi/xiaomi-redmi-9-xanh-la-5.jpg
21,Xiaomi,Redmi 9 4/128GB Grey (no NFC),Android,615,4861,4638,5238,14,6.53,128,5020,20-Oct,/imagephone/xiaomi/xiaomi-redmi-9-xam-1.jpg,/imagephone/xiaomi/xiaomi-redmi-9-xam-2.jpg,/imagephone/xiaomi/xiaomi-redmi-9-xam-3.jpg,/imagephone/xiaomi/xiaomi-redmi-9-xam-4.jpg,/imagephone/xiaomi/xiaomi-redmi-9-xam-5.jpg
22,Xiaomi,Redmi 9A 2/32GB Granite Gray,Android,1142,3163,2898,4155,62,6.53,32,5000,20-Jul,/imagephone/xiaomi/xiaomi-redmi-9a-xam-1.jpg,/imagephone/xiaomi/xiaomi-redmi-9a-xam-2.jpg,/imagephone/xiaomi/xiaomi-redmi-9a-xam-3.jpg,/imagephone/xiaomi/xiaomi-redmi-9a-xam-4.jpg,/imagephone/xiaomi/xiaomi-redmi-9a-xam-5.jpg
23,Xiaomi,Redmi 9C 2/32GB Midnight Gray,Android,934,3490,3293,4302,36,6.53,32,5000,20-Aug,/imagephone/xiaomi/xiaomi-redmi-9c-xam-1.jpg,/imagephone/xiaomi/xiaomi-redmi-9c-xam-2.jpg,/imagephone/xiaomi/xiaomi-redmi-9c-xam-3.jpg,/imagephone/xiaomi/xiaomi-redmi-9c-xam-4.jpg,/imagephone/xiaomi/xiaomi-redmi-9c-xam-5.jpg
24,Xiaomi,Redmi 9T 4/128GB Twilight Blue,Android,1107,6064,5847,6600,10,6.53,128,6000,21-Jan,/imagephone/xiaomi/xiaomi-redmi-9t-xanh-duong-1.jpg,/imagephone/xiaomi/xiaomi-redmi-9t-xanh-duong-2.jpg,/imagephone/xiaomi/xiaomi-redmi-9t-xanh-duong-3.jpg,/imagephone/xiaomi/xiaomi-redmi-9t-xanh-duong-4.jpg,/imagephone/xiaomi/xiaomi-redmi-9t-xanh-duong-5.jpg
25,Xiaomi,Redmi 9T 4/64GB Sunrise Orange,Android,544,5495,,,2,6.53,64,6000,21-Jan,/imagephone/xiaomi/xiaomi-redmi-9t-cam-1.jpg,/imagephone/xiaomi/xiaomi-redmi-9t-cam-2.jpg,/imagephone/xiaomi/xiaomi-redmi-9t-cam-3.jpg,/imagephone/xiaomi/xiaomi-redmi-9t-cam-4.jpg,/imagephone/xiaomi/xiaomi-redmi-9t-cam-5.jpg
