brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,img_url1,img_url2,img_url3,img_url4,img_url5
ASUS,ZenBook,Intel,Core i5,10th,8 GB GB,LPDDR3,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,No,Yes,105990,0,0,5,4,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,LPDDR3,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,84990,141990,40,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,LPDDR3,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,132790,172990,23,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,TUF,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,76990,105990,27,0,0,0,/imagelaptop/asus/asus-tuf-1-1.jpg,/imagelaptop/asus/asus-tuf-1-2.jpg,/imagelaptop/asus/asus-tuf-1-3.jpg,/imagelaptop/asus/asus-tuf-1-4.jpg,/imagelaptop/asus/asus-tuf-1-5.jpg
ASUS,ROG,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,75990,101990,25,4.6,1365,137,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,TUF,Intel,Core i5,11th,8 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Gaming,17.3,1,No,Yes,77990,115990,32,4.4,202,26,/imagelaptop/asus/asus-tuf-1-1.jpg,/imagelaptop/asus/asus-tuf-1-2.jpg,/imagelaptop/asus/asus-tuf-1-3.jpg,/imagelaptop/asus/asus-tuf-1-4.jpg,/imagelaptop/asus/asus-tuf-1-5.jpg
ASUS,ROG,Intel,Core i5,10th,8 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,77990,149990,48,4.5,187,26,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ROG,Intel,Core i5,10th,8 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,0,No,No,82990,107990,23,4.5,844,118,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,TUF,Intel,Core i5,11th,8 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,87990,126990,30,0,0,0,/imagelaptop/asus/asus-tuf-1-1.jpg,/imagelaptop/asus/asus-tuf-1-2.jpg,/imagelaptop/asus/asus-tuf-1-3.jpg,/imagelaptop/asus/asus-tuf-1-4.jpg,/imagelaptop/asus/asus-tuf-1-5.jpg
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,Missing,0,No,No,56990,70990,19,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,Missing,0,No,No,61249,68990,11,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,2,Casual,Missing,0,No,No,83990,0,0,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,15.6,1,No,Yes,50990,70990,28,4.3,1188,127,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,10th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Gaming,15.6,0,No,No,55990,81990,31,4.5,23,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,52990,72990,27,0,0,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,64990,85990,24,4.7,10,1,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,2,Casual,15.6,1,No,Yes,60190,78990,23,4.4,33,4,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,9th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Gaming,15.6,0,No,No,54490,77990,30,4.3,343,47,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,64990,85990,24,4.3,328,51,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,No,49990,72990,31,3.9,22,2,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,No,64990,81990,20,0,0,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,68900,78999,12,5,6,1,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i7,10th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,57990,80990,28,4.3,76,9,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i7,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,0,No,No,61990,88990,30,4.5,11,2,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Core i7,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,77990,96990,19,4.3,21,5,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,ZenBook,Intel,Core i7,11th,16 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,No,Yes,94990,122990,22,0,0,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,VivoBook,Intel,Core i7,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,No,Yes,78990,104990,24,4.5,35,4,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,ZenBook,Intel,Core i7,8th,16 GB GB,LPDDR3,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,85990,99990,14,4.4,18,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ZenBook,Intel,Core i7,8th,16 GB GB,DDR3,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,No,No,99990,122990,18,4.3,30,7,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ZenBook,Intel,Core i7,11th,16 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,0,No,No,94990,122990,22,0,0,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ZenBook,Intel,Core i7,8th,8 GB GB,LPDDR3,512 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,No,No,81990,102987,20,4.3,40,4,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,Zenbook,Intel,Core i7,11th,16 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,2,Casual,14,1,Yes,Yes,104990,146990,28,0,0,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ZenBook,Intel,Core i7,11th,16 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,No,134990,164990,18,0,0,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ZenBook,Intel,Core i7,11th,16 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,0,No,No,99990,128990,22,0,0,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,Zephyrus,Intel,Core i7,11th,16 GB GB,DDR4,1024 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,194990,0,0,0,0,0,/imagelaptop/asus/asus-zephyrus-1-1.jpg,/imagelaptop/asus/asus-zephyrus-1-2.jpg,/imagelaptop/asus/asus-zephyrus-1-3.jpg,/imagelaptop/asus/asus-zephyrus-1-4.jpg,/imagelaptop/asus/asus-zephyrus-1-5.jpg
ASUS,ZenBook,Intel,Core i7,10th,16 GB GB,LPDDR3,1024 GB,0 GB,Windows,64-bit,2,Casual,16,1,No,Yes,124990,146990,14,4.6,17,1,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ROG,Intel,Core i7,10th,16 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,8,Casual,Missing,0,No,No,234990,324990,27,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ZenBook,Intel,Core i7,11th,16 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,119990,158990,24,4.8,8,1,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,Zephyrus,Intel,Core i7,11th,16 GB GB,DDR4,1024 GB,0 GB,Windows,32-bit,6,Casual,16,1,No,No,157249,220990,28,4.3,7,0,/imagelaptop/asus/asus-zephyrus-1-1.jpg,/imagelaptop/asus/asus-zephyrus-1-2.jpg,/imagelaptop/asus/asus-zephyrus-1-3.jpg,/imagelaptop/asus/asus-zephyrus-1-4.jpg,/imagelaptop/asus/asus-zephyrus-1-5.jpg
ASUS,ExpertBook,Intel,Core i7,10th,16 GB GB,LPDDR3,1024 GB,0 GB,Windows,64-bit,0,Casual,16,0,No,No,154990,172990,10,5,3,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,ExpertBook,Intel,Core i7,10th,16 GB GB,LPDDR3,1024 GB,0 GB,Windows,64-bit,0,Casual,16,0,No,No,165990,202990,18,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,ExpertBook,Intel,Core i7,10th,16 GB GB,LPDDR3,1024 GB,0 GB,Windows,64-bit,0,Casual,16,0,No,No,167990,202990,17,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,ExpertBook,Intel,Core i7,10th,16 GB GB,LPDDR3,2048 GB,0 GB,Windows,64-bit,0,Casual,16,0,No,No,233990,0,0,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,ExpertBook,Intel,Core i7,10th,16 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,2,Casual,Missing,0,No,No,93990,0,0,0,0,0,/imagelaptop/asus/asus-expertBook-1-1.jpg,/imagelaptop/asus/asus-expertBook-1-2.jpg,/imagelaptop/asus/asus-expertBook-1-3.jpg,/imagelaptop/asus/asus-expertBook-1-4.jpg,/imagelaptop/asus/asus-expertBook-1-5.jpg
ASUS,VivoBook,Intel,Core i7,10th,16 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Gaming,15.6,0,No,No,66990,97990,31,4.2,25,4,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,ROG,Intel,Core i9,12th,16 GB GB,DDR5,1024 GB,0 GB,Windows,64-bit,6,Casual,Missing,0,No,No,299990,376990,20,0,0,0,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,Zephyrus,Intel,Core i9,11th,16 GB GB,DDR4,3072 GB,0 GB,Windows,32-bit,6,Casual,Missing,1,No,No,441990,0,0,5,1,1,/imagelaptop/asus/asus-zephyrus-1-1.jpg,/imagelaptop/asus/asus-zephyrus-1-2.jpg,/imagelaptop/asus/asus-zephyrus-1-3.jpg,/imagelaptop/asus/asus-zephyrus-1-4.jpg,/imagelaptop/asus/asus-zephyrus-1-5.jpg
ASUS,ROG,Intel,Core i7,10th,16 GB GB,LPDDR4X,0 GB,512 GB,DOS,32-bit,6,Casual,Missing,0,No,No,146490,0,0,3,2,1,/imagelaptop/asus/asus-rog-1-1.jpg,/imagelaptop/asus/asus-rog-1-2.jpg,/imagelaptop/asus/asus-rog-1-3.jpg,/imagelaptop/asus/asus-rog-1-4.jpg,/imagelaptop/asus/asus-rog-1-5.jpg
ASUS,ZenBook,Intel,Ever Screenpad,10th,4 GB GB,DDR4,0 GB,512 GB,DOS,64-bit,4,Casual,Missing,0,No,No,209690,209990,0,5,4,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,ZenBook,Intel,Ever Screenpad,10th,4 GB GB,DDR4,0 GB,512 GB,DOS,64-bit,4,Casual,Missing,0,No,No,175190,0,0,4.8,6,1,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,VivoBook,Intel,Pentium Quad,Missing,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,33990,39990,15,4.3,6,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Pentium Quad,Missing,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,32990,39990,17,4.3,7,1,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,Intel,Pentium Silver,Missing,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,29990,38990,23,4,36,3,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 3,Missing,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,37990,46990,19,4.2,39,3,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 3,Missing,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,34500,42990,19,4.3,2886,375,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,62450,74990,16,4.4,172,36,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,58990,73990,20,4.4,324,34,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,58990,73990,20,4.3,88,13,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,Zenbook,AMD,Ryzen 5,Missing,4 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,16,0,Yes,No,91990,116990,21,0,0,0,/imagelaptop/asus/asus-zenbook-1-1.jpg,/imagelaptop/asus/asus-zenbook-1-2.jpg,/imagelaptop/asus/asus-zenbook-1-3.jpg,/imagelaptop/asus/asus-zenbook-1-4.jpg,/imagelaptop/asus/asus-zenbook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 5,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,17.3,1,No,No,78000,78990,1,2.7,3,0,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,54990,78990,30,4.5,18,3,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,54990,78990,30,4.6,49,6,/imagelaptop/asus/asus-vivobook-1-1.jpg,/imagelaptop/asus/asus-vivobook-1-2.jpg,/imagelaptop/asus/asus-vivobook-1-3.jpg,/imagelaptop/asus/asus-vivobook-1-4.jpg,/imagelaptop/asus/asus-vivobook-1-5.jpg
