brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,img_url1,img_url2,img_url3,img_url4,img_url5
Lenovo,Ideapad,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Gaming,15.6,1,No,Yes,63990,85290,24,4.5,861,116,,,,,
Lenovo,Lenovo,AMD,Ryzen 7,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,99990,138490,27,4.6,26,1,,,,,
Lenovo,IdeaPad,Intel,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,16,3,No,Yes,81490,137000,40,0,0,0,,,,,
Lenovo,Ideapad,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,60990,0,0,4.4,530,69,,,,,
Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,Yes,84988,111890,24,0,0,0,,,,,
Lenovo,Ideapad,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,63990,85290,24,4.4,105,10,,,,,
Lenovo,Yoga,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,78990,125888,37,4.7,6,0,,,,,
Lenovo,Yoga,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,3,Yes,Yes,78988,114690,31,0,0,0,,,,,
Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,73138,112990,35,3,4,1,,,,,
Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,106990,152490,29,0,0,0,,,,,
Lenovo,Ideapad,AMD,Ryzen 7,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,73400,108590,32,0,0,0,,,,,
Lenovo,Legion,AMD,Ryzen 7,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,16,1,No,Yes,130990,181890,27,0,0,0,,,,,
Lenovo,Ideapad,AMD,Ryzen 7,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,77988,117290,33,0,0,0,,,,,
Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,1024 GB,Windows,32-bit,0,Casual,16,0,No,No,80490,118898,32,0,0,0,,,,,
Lenovo,Thinkpad,AMD,Ryzen 5,10th,8 GB GB,DDR4,512 GB,0 GB,DOS,64-bit,0,ThinNlight,14,0,No,No,57490,78400,26,4.2,18,4,,,,,
