brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,img_url1,img_url2,img_url3,img_url4,img_url5
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.96,1,No,Yes,37990,51493,26,3.7,265,46,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Insprion,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,41480,48990,15,3.8,25,4,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Vostro,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,41490,54782,24,5,7,5,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,45490,60371,24,4.3,207,16,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,44490,57479,22,4.3,844,103,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,42990,43126,0,4.1,62,7,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,48990,59990,18,4.1,724,92,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,43590,59781,27,0,0,0,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Inspiron,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,No,44690,60122,25,4.3,9,0,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,43990,56743,22,0,0,0,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
